Chips tortilla cu sare Doritos,1,1,1,0,0,489,7,23,61
Chips Xtreme Wasabi Chio Chips,1,1,1,0,0,509,5.8,30,52
Chipsuri cu aroma barbeque Lay's,1,1,1,0,0,525,6.6,34,48
Chipsuri cu aroma de paprika Mister Potato Crisps ,1,1,1,0,0,506,14.6,25,55.5
Chipsuri cu otet Walkers,1,1,1,0,0,519,5.9,30.8,52.6
Chipsuri cu porumb Pural,1,1,1,0,0,508,8,24,65
Chipsuri cu sare Chio,1,1,1,0,0,541,6,35,50
Chipsuri cu smantana si chili Svenska LantChips,1,1,1,0,0,499,8.3,27.6,55.1
Clip Sticks cu cascaval Ulker,1,1,1,0,0,434,7.1,8,82.8
Covricei cu sare Patis,1,1,1,0,0,430,3.6,11.2,76.7
Covrigei Cora,1,1,1,0,0,355,8.3,12.7,49.5
Covrigei cu aroma de pizza May Day,1,1,1,0,0,424,6.8,7.1,82.1
Covrigei cu chimen Mini Feast,1,1,1,0,0,465.4,9.2,15.8,66.6
Covrigei cu chimen Pavi,1,1,1,0,0,302.2,10,8.3,67
Covrigei cu mac Boromir,1,1,1,0,0,418,11.4,6.8,76.4
Covrigei cu mac Franzeluta,1,1,1,0,0,393.3,9.8,6.4,73.2
Covrigei cu mac Rollton,1,1,1,0,0,398,9.8,9.8,75.8
Covrigei cu mac si sare Circuss,1,1,1,0,0,446,11.8,7.5,69.5
Covrigei cu mac Solaris,1,1,1,0,0,110,2.9,9.1,3.1
"Covrigei cu rosii, busuioc, oregano Boromir",1,1,1,0,0,429,10.9,10.3,73.3
Covrigei cu sare Clip Pretzels Ulker,1,1,1,0,0,400,10,9.5,70
Covrigei cu sare Croco,1,1,1,0,0,403,11.8,8.9,68.8
Covrigei cu sare Dolce Diaco,1,1,1,0,0,424,6.8,7.1,82.1
Covrigei cu seminte de chimen No 1 Carrefour,1,1,1,0,0,276,8,8,43
Covrigei cu susan Carrefour,1,1,1,0,0,448,10.5,13.5,71
Covrigei cu tarate si ulei de masline May Day,1,1,1,0,0,448,10.7,14.4,89.1
Covrigei de Buzau,1,1,1,0,0,418,11.2,6.1,77.4
Covrigei mediteraneeni garden mix Dr. Krantz,1,1,1,0,0,467,8.1,18.1,68
Covrigei Pretzel crackers cu tarate Crispy Goodies May Day,1,1,1,0,0,413.3,11.7,6.5,77
Covrigei Pretzel crackers Original Snack Factory,1,1,1,0,0,399.6,10.5,3.8,80.8
Covrigei pretzels cu sare Tecsa,1,1,1,0,0,397,10.4,8,74.8
Covrigei simpli Luno,1,1,1,0,0,276,8,8,43
Covrigei tarate Alka,1,1,1,0,0,465,8.2,18.3,67
Covrigi cu mac Hai-Hui,1,1,1,0,0,446,11.8,13.4,69.5
Covrigi cu sare si mac Cornelius,1,1,1,0,0,345,7.8,1.9,72
Covrigi cu sare Toortitzi Alka,1,1,1,0,0,395,6.8,8,73.9
Covrigi din grau Galfim,1,1,1,0,0,412,12.7,12.7,70.2
Cracker cu ulei de masline si rozmarin Colussi,1,1,1,0,0,435,11.1,11.8,69.3
Crackeri cu cereale Crich,1,1,1,0,0,429,10.8,14,64.9
Crackeri din faina integrala Colussi,1,1,1,0,0,428,11,12,69
Crackers cu usturoi salbatic si parmezan Muhle,1,1,1,0,0,420,10,14,63
Crackers fara sare Colussi,1,1,1,0,0,441,11.2,12.2,69.8
Crakers integrali Crich,1,1,1,0,0,437,11.1,13,65.9
Crantanele cu sare Fiesta,1,1,1,0,0,530,1.9,32,58
Crochete cu branza si chimen Boromir,1,1,1,0,0,469,11,25,50
Croissant simplu Ikea,1,1,1,0,0,460,9,24,52
Fibrobar cu ceai verde Winny,1,1,1,0,0,395,25.7,17.2,31.7
Fructe mix uscate Food Snacking Fit Food Kluth,1,1,1,0,0,234,2.7,0.2,60.6
Galete porumb bio Mega Image,1,1,1,0,0,391,5.6,1.4,89
Grisine Allora,1,1,1,0,0,425.2,98.6,119.2,696.2
Grisine crocante Torinesi Mulino Bianco,1,1,1,0,0,401,10,8.3,71.6
Grisine cu aroma de smantana Pavi,1,1,1,0,0,267,8,7.2,42
Grisine cu branza Pavi,1,1,1,0,0,265.2,8.4,7.6,41.8
Grisine cu rozmarin Roberto,1,1,1,0,0,400,12,8,72
Grisine cu sare Boromir,1,1,1,0,0,327,9.6,5,61
Grisine cu sare Pavi,1,1,1,0,0,277,8,7,41
Grisine cu seminte de susan si mac Sfornatini,1,1,1,0,0,422,11.8,13.5,61
Grisine cu susan Primo,1,1,1,0,0,437,11,12.9,69.2
Grisine cu tarate de grau Mega Image,1,1,1,0,0,88,1.2,7.8,2.2
Grisine cu tarate de grau si ierburi mediteraneene 365,1,1,1,0,0,112.7,3,9.3,3.5
Grisine cu tarate si ulei de masline Crispy Goodies May Day,1,1,1,0,0,440.9,20.4,12.8,61.1
Grisine Friabili,1,1,1,0,0,398,10,6.6,75.2
Grisine graham Pavi,1,1,1,0,0,319,10,5.9,62.9
Grisine integrale La Mole,1,1,1,0,0,130,5,1,23
Grisine mari Crispy,1,1,1,0,0,85.5,5.5,4.3,5.8
Grisine simple Luno,1,1,1,0,0,265,8,7,42
Grisine simple Pavi,1,1,1,0,0,227.7,8.4,7.7,41.9
Grisine simple Winny,1,1,1,0,0,265,8,7,42
Inele din cereale Fun Zoo,1,1,1,0,0,384,6.4,1.9,83.8
Micro popcorn cu sare Chio,1,1,1,0,0,428,8.1,21,48
Mix brezel &crackers Croco,1,1,1,0,0,480,9.2,21.9,60
Mix fructe deshidratate si migdale Fitness Mix Nutline,1,1,1,0,0,399,8.5,15,57.4
