Conserva mazare verde DAucy,0,1,1,0,1,53.4,3.3,0,10.1,4.9
Conserva mazare Winmark,0,1,1,0,1,49,3.6,0.2,8.1,0
Conserva Mexico Bonduelle,0,1,1,0,1,72,3.6,0.7,13.2,0
Conserva naut Auchan,0,1,1,0,1,115,7.2,1.6,15.5,5
Conserva naut Cidacos,0,1,1,0,1,90,6.1,1.1,14,2.8
Conserva naut Cora,0,1,1,0,1,133,8.9,2.5,18.7,8.6
Conserva naut Russo,0,1,1,0,1,66,5,1.5,13,6.4
Conserva pastai Bennet,0,1,1,0,1,17,1.1,0.2,2.7,3
Conserva porumb dulce Auchan,0,1,1,0,1,88,2.9,0.8,17.4,0
Conserva porumb dulce boabe DAucy,0,1,1,0,1,95,3.4,1.7,16.5,3.6
Conserva porumb dulce Heinz,0,1,1,0,1,90,2.3,1,17,2.1
Conserva Porumb dulce Home Garden,0,1,1,0,1,102,2.9,1.2,19.7,0
Conserva porumb dulce Vitae DOro,0,1,1,0,1,113,3.2,1.1,22.6,3.6
Conserva porumb Green Country Kaufland,0,1,1,0,1,89,2.9,2.5,11.2,4.8
Conserva rosii cubulete K-Classic,0,1,1,0,1,20,1.3,0.4,3,0
Conserva rosii cubulete Victory,0,1,1,0,1,19,1.9,0.1,2.7,0
Conserva rosii cuburi Cora,0,1,1,0,1,21,1,0.2,3.4,0.9
Conserva rosii pasate Cora,0,1,1,0,1,18.9,1,0,3.6,0
Conserva spanac Cora,0,1,1,0,1,17,2.8,0.3,0.8,3
Conserva spanac Daucy,0,1,1,0,1,24.6,3,0.6,1.8,3
Conserva sparanghel verde Cody,0,1,1,0,1,15,2,0,2,1
Conservata fasole rosie boabe Carrefour,0,1,1,0,1,104,9.7,0.7,14.8,9.2
Cutie fasole rosie Auchan,0,1,1,0,1,84,5.8,0.3,14.6,9.7
Cutie fasole rosie Jamar,0,1,1,0,1,83,5.6,0.4,12.1,0
Dovleac copt,0,1,1,0,1,20,1,0,5,2
Dovleac crud,0,1,1,0,1,26,1.1,0,6.5,0.5
Dovleac ras la cutie,0,1,1,0,1,34,1.1,0.3,8.1,2.9
Dovlecei,0,1,1,0,1,12,1,0.1,2,1
Dovlecei fierti,0,1,1,0,1,16,0.6,0.1,3.9,1.4
Fasole (congelata),0,1,1,0,1,67,10.8,0.4,29,9
Fasole (congelata  semi-preparata),0,1,1,0,1,60,9.8,0.5,28,9
Fasole (uscata),0,1,1,0,1,303,22.3,1.7,47.7,12
Fasole alba Atifco,0,1,1,0,1,310,22,1.5,51,4.5
Fasole alba Bob Gustos Deroni,0,1,1,0,1,353,20.2,1.5,57.7,4.5
Fasole alba in sos tomate 365,0,1,1,0,1,75,4.7,0.2,13.6,0
Fasole batuta 365,0,1,1,0,1,218,11.2,5.9,34.8,9.7
Fasole batuta Delta ,0,1,1,0,1,310,22,1.5,51,2
Fasole boabe cruda congelata Hacendado,0,1,1,0,1,70,5.8,0.5,7.2,6.5
Fasole boabe fiarta,0,1,1,0,1,132,8.9,0.5,23.7,8.7
Fasole boabe fiarta Fagioli Divella,0,1,1,0,1,43,4.1,0.5,6.3,6.8
Fasole boabe fierte Spania Divella,0,1,1,0,1,57,4.9,0.6,7.3,7.4
Fasole boabe rosie lucioasa Noe,0,1,1,0,1,351,21.4,1.6,61.6,0
Fasole extra fina la cutie Cora,0,1,1,0,1,78,6.3,0.4,12.3,5
Fasole Fit Mix Daucy,0,1,1,0,1,24,2.1,0.2,3.4,4.3
Fasole galbena Carrefour,0,1,1,0,1,31.5,1.9,0.5,3.1,3.4
Fasole galbena congelata BoVita,0,1,1,0,1,29,2.5,0.3,4.2,0
Fasole galbena congelata Iglo,0,1,1,0,1,29,2.5,0.3,4.2,0
Fasole galbena DAucy,0,1,1,0,1,20.4,1.7,0.1,3.2,2.5
Fasole galbena fiarta,0,1,1,0,1,35,1.9,0.3,7.9,3.3
Fasole galbena foarte fina DAucy,0,1,1,0,1,16.8,1.5,0.1,2.7,1
Fasole galbena la borcan Aro,0,1,1,0,1,28,2,0.2,4.7,3.2
Fasole galbena pastai congelata Casa Taraneasca,0,1,1,0,1,32,4,0,4.3,3.5
Fasole galbena pastai congelata Gradina cu soare,0,1,1,0,1,33,1.8,0.2,7.6,2.8
Fasole in apa Pinto,0,1,1,0,1,89,7,0.1,15,6
Fasole rosie Cerio,0,1,1,0,1,260,21.3,1.6,40,0
Fasole uscata alba La Palmese,0,1,1,0,1,116,7.1,0.8,20.1,6.9
Fasole uscata mung,0,1,1,0,1,235.5,17.7,0.8,44.4,13.3
Fasole uscata rosie Borlotti di Giornata,0,1,1,0,1,85,7,0.5,13.2,5.8
Fasole verde,0,1,1,0,1,31,1.8,0.1,7.1,3.4
Fasole verde (conserva),0,1,1,0,1,20,1.2,0.1,4.5,1.9
Fasole verde borcan 365,0,1,1,0,1,30,1.6,0.2,3.6,3.9
Fasole verde borcan Aldi R,0,1,1,0,1,16,0.7,0,2.5,1.5
Fasole verde Carrefour,0,1,1,0,1,36,2.5,0.3,4.7,2.6
Fasole verde congelata Alfredo,0,1,1,0,1,24,3,0,2.3,0
Fasole verde congelata Casa Taraneasca,0,1,1,0,1,35.2,4,0,4.3,3.4
Fasole verde congelata Dujardin,0,1,1,0,1,22,1.8,0.1,3.5,3.1
Fasole verde congelata Edenia Dujardin,0,1,1,0,1,28,1.8,0.1,3.5,3.1
Fasole verde congelata Gradina cu Soare,0,1,1,0,1,33,1.8,0.2,7.6,2.8
Fasole verde congelata pastai fine  taiata No.1,0,1,1,0,1,36,2.5,0.3,4.7,2.6
Fasole verde conserva fara sare Delhaize,0,1,1,0,1,25,1.8,0.5,3.4,2.4
Fasole verde conserva Victory,0,1,1,0,1,20,1,0.1,4,2
Fasole verde Delhaize,0,1,1,0,1,28,2,0,5,3.7
Fasole verde Green Grocers Lidl,0,1,1,0,1,82,2,3.7,0,0
Fasole verde Icefield,0,1,1,0,1,31,2.2,0.2,3.3,0
Fasole verde la borcan Olympia,0,1,1,0,1,20,1,0.4,2,0
Fasole verde LegoFruct,0,1,1,0,1,33,2.2,0.2,5.3,0
Fasole verde pastai intreaga fina Bonduell,0,1,1,0,1,35,1.9,0.4,4.2,0
Fasole verde pastai intregi congelata Bonduelle,0,1,1,0,1,35,1.9,0.4,4.2,3.6
Fasole verde Whole Green Beans Sainsburys,0,1,1,0,1,32,1.8,0.1,4.4,3
Felii de soia texturat proteic Darling ,0,1,1,0,1,353,52,1,32,2
Fenel,0,1,1,0,1,31,1.2,0.2,7.3,3.1
Fenicul,0,1,1,0,1,31,1.2,0.2,7.3,3.1
Fetica (Lambs lettuce),0,1,1,0,1,19,2,0.4,2,1.7
Foi alge de mare Sushi Nori Japonez Blue Dragon,0,1,1,0,1,349,46,0,41,33
Frunze de vita de vie,0,1,1,0,1,15,0.2,0,2.6,0
Germeni de lucerna si trifoi rosu,0,1,1,0,1,23,4,1,2,2
Ghebe ciuperci de padure,0,1,1,0,1,17,2.2,1.2,0.5,0
Ghiveci de legume Frosta,0,1,1,0,1,38,1.5,1.4,6,1.5
Ghiveci in bulion Raureni,0,1,1,0,1,21.4,0.8,0.4,6.8,3.1
Ghiveci legume congelat Leader,0,1,1,0,1,24.8,1.6,0.2,4.2,2.9
Ghiveci legume Fitness 365,0,1,1,0,1,26.1,3.7,0.6,2.2,0.6
Gogonele,0,1,1,0,1,36,1.1,0.2,8.3,1.1
Gogosari,1,1,1,0,1,20,0.9,0.2,4.6,1.7
Gogosari in otet Cody,0,1,1,0,1,18,1,0,4,1
