Baton cu merisoare  goji si musli Sante,1,1,1,0,0,428,4.6,14.8,68.7,2.9
Baton cu stafide si rom Fagaras,1,1,1,0,0,486,2.9,20.9,68,0
Baton cu susan migdale si miere Star,1,1,1,0,0,490,12.7,32.8,44.5,9.3
Baton cu susan si miere Star,1,1,1,0,0,542,17.7,39.1,29.9,9.4
Baton cu susan  ciocolata si miere Star,1,1,1,0,0,540,12.3,34.4,41.3,7.2
Baton cu susan  miere si arahide Star Naturals,1,1,1,0,0,487,13.2,31.8,45.3,8.1
Baton cu susan  migdale si miere Star Naturals,1,1,1,0,0,490,12.7,32.8,44.5,9.3
Baton de caise Fruitbar Galmopan,1,1,1,0,0,446,4.9,13.3,76.6,0
Baton de cereale cu baza de lapte si gust de ciocolata Nestle Nesquik,1,1,1,0,0,418,7.2,13.6,66.6,2.7
Baton de ciocoalta Bounty,1,1,1,0,0,467,3.8,23.9,58.8,0
Baton de ciocolata amaruie si crema de cafea Kandia,1,1,1,0,0,560,5.9,34.7,56.3,5.2
Baton de ciocolata Crispy Bar Heidi,1,1,1,0,0,448,6.4,29.1,40.3,0
Baton de ciocolata cu crema de rom si biscuiti ROM Autentic,1,1,1,0,0,510,6.2,30.3,54.1,0
Baton de ciocolata cu lapte si alune de padure Kandor Kandia,1,1,1,0,0,575,8.3,39.6,47.8,1.8
Baton de ciocolata cu lapte umplut cu crema nugat si caramel Primola K-ramel,1,1,1,0,0,457,4.3,20,0,1.2
Baton de ciocolata cu lapte Zoo Primola,1,1,1,0,0,547.1,10.7,32.7,50.3,0
Baton de ciocolata cu vanilie Kit Kat,1,1,1,0,0,532,5.4,32.7,54,1.4
Baton de ciocolata de casa Batonul copilariei Pan Food,1,1,1,0,0,451.4,5.8,12.9,75.1,0
Baton de ciocolata Kit Kat,1,1,1,0,0,437,3.4,17,67.5,0
Baton de ciocolata Kit Kat mini ,1,1,1,0,0,512,6.3,25.9,62.6,2.3
Baton de ciocolata Lion Maxi King,1,1,1,0,0,475,3.9,21.4,65.9,1.4
Baton de ciocolata Lion Nestle,1,1,1,0,0,485,4.9,22.9,64.9,0.9
Baton de ciocolata Mars,1,1,1,0,0,454,3.5,17.4,70.7,0
Baton de ciocolata neagra Dark Chocolate Kit Kat,1,1,1,0,0,505,5.8,25.7,58.1,0
Baton de ciocolata Snickers Cruncher,1,1,1,0,0,516,9.7,28.4,54.6,2.5
Baton de ciocolata Twix,1,1,1,0,0,495,4.6,23.9,64.5,1.4
Baton de cocos in ciocolata Carrefour,1,1,1,0,0,532,5.7,50,34,0
Baton de susan cu miere Tastino,1,1,1,0,0,523,13.4,28.3,54.2,0
Baton de vafe cu crema de cocos Tronky Ferrero,1,1,1,0,0,522,7.2,28.7,57.1,0
Baton dietetic cu ciocolata Nutrition & Sante Revel,1,1,1,0,0,377.4,24,11.9,43.7,6.9
Baton din fructe  cu alune de padure  cereale si scortisoara Nutribon,1,1,1,0,0,336,7,10.6,55.2,9.3
Baton din zer cu caramel Das Gesunde Plus,1,1,1,0,0,398,16,15,46,7.6
Baton Kinder Bueno,1,1,1,0,0,557,7.2,35.3,52.6,0
Baton Kinder Chocolate,1,1,1,0,0,564,8.7,34.8,53.5,0.9
Baton Kinder Pingui,1,1,1,0,0,442,7.2,29.3,37.4,0
Baton Milk Snack Milino,1,1,1,0,0,468,5.5,29.9,44.2,0
Baton Soia Snack cu rom si cocos,1,1,1,0,0,411,12,13.5,58.1,0
Baton Soia Snack diet lemon,1,1,1,0,0,366,11.6,11.6,53.2,0
Baton Soia Snack Glazur banana,1,1,1,0,0,430,11.2,16.5,57.1,0
Baton Soia Snack Glazur cacao,1,1,1,0,0,425,11.6,15.7,57,0
Baton Soia Snack light cu alune,1,1,1,0,0,366,14.3,14.8,47,0
Baton susan si miere Marca 1 Carrefour,1,1,1,0,0,524,13.5,30,50,4.8
Bezele BBQ marshmallows McEnnedy,1,1,1,0,0,337,3.6,0.5,79.4,0
Bezele Haribo,1,1,1,0,0,336,3.5,0.5,80.6,0
Bicuiti cu scortisoara Biskrem,1,1,1,0,0,459,6.1,21.3,60.6,3.4
Biscuite cu crema de lapte Bifa milky mix,1,1,1,0,0,528,5,28.6,62.7,0
Biscuiti  cu crema de vanilie Kremall,1,1,1,0,0,435,5.3,21.3,55.8,0
Biscuiti 2B+C Vel Pitar,1,1,1,0,0,467,6.5,20,66,0
Biscuiti 365,1,1,1,0,0,468,5,23,60,0
Biscuiti 4 cereale Lu Start,1,1,1,0,0,421,7.4,14.6,65,0
Biscuiti 4 cereale Werz,1,1,1,0,0,471,5.7,20.4,67.8,0
Biscuiti asortati Lamberts Toscana,1,1,1,0,0,502,6,24,64.4,2.4
Biscuiti Baby Star ,1,1,1,0,0,441.1,7.4,13.9,71.6,0
Biscuiti bio cu miere Molenaartje,1,1,1,0,0,432,10,22,63,6.6
Biscuiti Biskrem,1,1,1,0,0,459,6.1,21.3,60.6,3.4
Biscuiti Biskrem Dark,1,1,1,0,0,513,3.8,27.3,63.1,0
Biscuiti Butterrings KClassic,1,1,1,0,0,531,5.4,30.4,57.8,2.2
Biscuiti cacao 5 minute Vel Pitar,1,1,1,0,0,471.4,6.9,17.6,71.3,0
Biscuiti cacao cu crema vanilie Germino,1,1,1,0,0,519.5,5.8,21.6,71.8,0
Biscuiti cacao cu crema vanilie Mega Image,1,1,1,0,0,484,6.2,18.5,71,4.3
Biscuiti Choco Minis Milka,1,1,1,0,0,486,7.2,24,60,0
Biscuiti Cookies 365,1,1,1,0,0,504,4.9,26.8,59.2,3.4
Biscuiti crema cu aroma de cocos Arslan Mallow,1,1,1,0,0,468.1,3.2,20,65.5,0
Biscuiti crema de cacao Aro,1,1,1,0,0,445,6,10,75,0
Biscuiti crema de vanilie Tempo,1,1,1,0,0,512.5,7,22.4,69.1,0
Biscuiti Cruschelle Balocco,1,1,1,0,0,446,8.3,15.6,65.1,6.1
Biscuiti cu alune caramelizate Leibnitz,1,1,1,0,0,518,14,28,51,3.2
Biscuiti cu aroma de lamaie Gustello,1,1,1,0,0,406,5.5,17.2,57.3,0
Biscuiti cu aroma de vanilie Clever,1,1,1,0,0,311,6.2,15.4,36.8,0
Biscuiti cu boabe de soia Gullon,1,1,1,0,0,428.9,8,18.5,57.6,9
Biscuiti cu cacao Picnic,1,1,1,0,0,346.2,13.4,3.9,60.7,2
Biscuiti cu cacao si alune Katy American Cookie Big Nut,1,1,1,0,0,494,6.6,29.5,50.2,0
Biscuiti cu cacao si rom Cremio Galmopan,1,1,1,0,0,488,6,24.8,60.2,0
Biscuiti cu cacao si vanilie Ora 5 RoStar,1,1,1,0,0,344,7.5,18.4,37.2,0
Biscuiti cu castane si seminte in Gerble,1,1,1,0,0,445,8.6,15.1,65.4,6.6
Biscuiti cu ciocolata Choco Cookie Milka,1,1,1,0,0,486,7.2,24,59.5,3.4
Biscuiti cu ciocolata Pepito Choco ,1,1,1,0,0,475,7.8,20,66,2.5
Biscuiti cu ciocolata si alune Auchan,1,1,1,0,0,507,7.7,25.8,60,2.1
Biscuiti cu ciocolata si fulgi de ovaz Alexia,1,1,1,0,0,527.5,6.9,23.3,68.9,0
Biscuiti cu cocos Coconitos Rostar,1,1,1,0,0,336,6.6,18.3,36.8,0.1
Biscuiti cu cocos Karsa Cikobest,1,1,1,0,0,438,3.2,18.2,65.3,0.6
Biscuiti cu crema,1,1,1,0,0,428,7.2,10.4,73.6,1.4
Biscuiti cu crema Croco,1,1,1,0,0,434,7,14,70,0
Biscuiti cu crema de alune cu glazura de cacao cu lapte Katy,1,1,1,0,0,552,4.8,33.1,58.7,0
Biscuiti cu crema de alune Ulpio,1,1,1,0,0,502,6.1,23.3,66.9,0
Biscuiti cu crema de cacao Ciocotartin Nefis,1,1,1,0,0,462,5.5,20.4,65.1,0
Biscuiti cu crema de cacao Day Dream Cream RoStar,1,1,1,0,0,402.2,5.8,17.6,55.2,0
Biscuiti cu crema de cacao Go-Go Ulpio,1,1,1,0,0,465,23.5,18.9,49,0
Biscuiti cu crema de cacao Mega Image,1,1,1,0,0,498,5,20,74,1
Biscuiti cu crema de cacao RoStar,1,1,1,0,0,446,5.5,21.9,57.3,0
Biscuiti cu crema de cappuccino Katy Kaufland,1,1,1,0,0,546,5.4,31.9,59.2,0
Biscuiti cu crema de capsuni RoStar,1,1,1,0,0,400,6.8,15,59,0
Biscuiti cu crema de ciocolata Tempo,1,1,1,0,0,467,6,18.3,69.7,0.3
Biscuiti cu crema de cocos Day Dream Cream RoStar,1,1,1,0,0,398.3,5.6,16.5,55.9,0
Biscuiti cu crema de fructe de padure Belvita,1,1,1,0,0,430,6.7,12.5,73.5,3
Biscuiti cu crema de lapte si ciocolata Biscolata Starz Solen,1,1,1,0,0,489.2,7.2,22.4,60.6,2.6
Biscuiti cu crema de vailie RoStar,1,1,1,0,0,400,6.8,15,59,0
Biscuiti cu crema de vanilie Day Dream Cream RoStar,1,1,1,0,0,394.7,5.7,16.4,56,0
Biscuiti cu crema de vanilie glazurati Poieni Vel Pitar,1,1,1,0,0,503,5.5,24.4,65.5,0
Biscuiti cu crema de vanilie Ulpio,1,1,1,0,0,468,5.7,22.3,61.6,0
Biscuiti cu crema frisca Cremita,1,1,1,0,0,453.5,6,19.1,61.7,0
Biscuiti cu crema lamaie Germino,1,1,1,0,0,497.8,5.8,17.3,76.2,0
Biscuiti cu fibre Rustic Viva,1,1,1,0,0,442,8,16,66.5,3.5
Biscuiti cu fulgi de ciocolata diet nature chip choco Gullon,1,1,1,0,0,460,5.8,24.9,62.7,2.6
Biscuiti cu germeni de grau si smochine Carrefour,1,1,1,0,0,422,10.4,13.1,64.4,7.4
Biscuiti cu glazura de cacao cu miere  migdale si scortisoara Classic Plus,1,1,1,0,0,497,4.7,22.7,68.5,0
Biscuiti cu lamaie Linea Hacendado,1,1,1,0,0,450,5.5,18,65,10
Biscuiti cu lapte Discko Pepito,1,1,1,0,0,504,6,23.2,68,0
Biscuiti cu lapte si miere Arty RoStar,1,1,1,0,0,445,8.5,11.4,77.1,0
Biscuiti cu lapte Tarancuta Bucuria,1,1,1,0,0,452,7.2,17.1,67.7,0
Biscuiti cu mar si smochine Gerlinea,1,1,1,0,0,426,22.9,14.7,46.5,7.8
Biscuiti cu merisoare Poieni,1,1,1,0,0,446,6.6,16.9,70.6,7.6
Biscuiti cu orez Zoo Werz,1,1,1,0,0,507,5.4,20.2,75.1,1
Biscuiti cu portocale si vanilie Gerlinea,1,1,1,0,0,444,22.7,16,52.2,2.6
Biscuiti cu pulpa de smochine Barilla,1,1,1,0,0,431,5.2,18,62,3
Biscuiti cu scortisoara Digesta,1,1,1,0,0,491,7.1,22.5,65.5,4.4
Biscuiti cu scortisoara si ghimbir Tastino Iris Lidl,1,1,1,0,0,469,6.6,19.3,71.5,4.5
Biscuiti cu soia Torras,1,1,1,0,0,428,7.4,26,55,5.6
Biscuiti cu unt diet Leibnitz ,1,1,1,0,0,422,9.4,12,70.9,0
Biscuiti cu unt  spelta si migdale Bohlsener Muhle,1,1,1,0,0,484,8.5,23.6,59.3,0
Biscuiti cu vanilie 365,1,1,1,0,0,498,5,19.5,74.5,1
Biscuiti cu vanilie Disko Pepito,1,1,1,0,0,495,5.9,22,68,0.6
Biscuiti Danish Butter Covo,1,1,1,0,0,501,4.8,24.1,66.2,2.4
Biscuiti de cacao cu crema cu aroma de vanilie Oreo,1,1,1,0,0,471,5.7,21,65,3.6
Biscuiti de crema de cacao Oly,1,1,1,0,0,481.2,6.3,17.5,71.4,1
Biscuiti de ovaz Franzeluta,1,1,1,0,0,429.7,5.4,14.3,69.3,0
Biscuiti de ovaz SanoVita,1,1,1,0,0,422.5,5.2,14.3,69,7
Biscuiti de vanilie si crema de vanilie Tempo,1,1,1,0,0,449,5.8,17.3,67.6,0.9
Biscuiti di grano Fior dOro,1,1,1,0,0,457,7.8,15.7,71.2,0.2
Biscuiti dietetici soia si smochine The French Dietetic Secret Gerble,1,1,1,0,0,428,12.2,15.7,58.1,7.5
Biscuiti digestivi fara zahar Gullon,1,1,1,0,0,412,7.5,16.2,65.3,7
Biscuiti digestivi Ulpio,1,1,1,0,0,402.3,8.3,17,52.5,17
Biscuiti din cereale cu coacaze Nairns,1,1,1,0,0,428,9.6,16.2,60.9,6.9
Biscuiti Dinkel-Hafer Taler,1,1,1,0,0,467,5.5,19,63,7
Biscuiti Dorada Dia,1,1,1,0,0,486,5.8,21.3,67.9,0
Biscuiti Eugenia Dobrogea Junior,1,1,1,0,0,509,5.2,26.3,62.7,0
Biscuiti Felicita cu mere Nefis,1,1,1,0,0,451,5.1,19,64.7,0
Biscuiti fibre vegetale  fara zahar  cu indulcitori Gullon,1,1,1,0,0,432,6.1,17.7,64.9,8.3
Biscuiti Fiona Nefis,1,1,1,0,0,514,5.3,26.6,63.3,0
Biscuiti Galletas Maria,1,1,1,0,0,426,9.6,12.8,68.8,5.1
Biscuiti glazurati Dr. Krantz,1,1,1,0,0,514,8.5,25,63.5,0
Biscuiti hiperproteici cereale si ciocolata Gerlinea,1,1,1,0,0,425,22.3,15.3,47.8,7.1
Biscuiti hiperproteici cu lamaie si vanilie Gerlinea,1,1,1,0,0,444,22.7,16,52.2,0.7
Biscuiti Ikram Ulker,1,1,1,0,0,490,6.2,20.8,69.4,0
Biscuiti integrali Balocco,1,1,1,0,0,435,8.3,15.6,65.3,6.1
Biscuiti integrali Cereal Bio Petits Sables,1,1,1,0,0,458,11.7,21.3,54.8,8.1
Biscuiti Jaffa cherry cake Ulpio,1,1,1,0,0,372,4,8.3,70.3,0
Biscuiti jeleu caise Pims,1,1,1,0,0,370,3.9,7.3,71,2.3
