File de macrou cu piele DelMare,158,20.1,14,0,0
File de macrou Del Mare,95,10.9,5.3,0,0
File de macrou Edenia,205,19,14,0,0
File de morun,89,19.4,0.5,1.2,0
File de pastrav curcubeu afumat Nautica Lidl,130,22.5,4.3,0.3,0
File de rechin crud Carrefour,130,21,4.5,0,0
File de somon in suc propriu Baltic Club,162,18,10,0,0
File de somon marinat  Real Quality,175,21.3,9.6,0.8,0.1
File de somon norvegian Clever,222,22,2.4,1,0
File de somon roz afumat Vici,144,23.3,5.6,0,0
File de ton crud,103,22,1,0,0
File de ton preparat,132,28.2,1.3,0,0
File gratin Italian Iglo,122,12,7.3,2,0
File hering afumat Carrefour,141,16,8.2,1.6,0
File hering afumat Ocean Fish,110,11,9,0,0
File hering in sos tomat Merve,183,10.4,7.4,4.4,0
File macrou afumat Vici Premius,291.3,16.9,24.5,0.9,0
File macrou Azuris,134,26,2.6,0,0
File macrou congelat Alfredo Foods,205,19,14,0,0
File merluciu Azuris,90,18,1,0,0
File pastrav afumat Ocean Fish,190,26.6,8.5,0,0
File peste cu branza congelat Frosta,176.7,10.5,6.9,17.6,0
File peste cu sos de broccoli Royal Greenland,121,12,6.4,3.8,0
File salau glazurat Lidl,73,16.6,0.7,0,0
File sardine cu lamaie si busuioc Auchan,160,23,7,0.1,0.1
File somon afumat norvegian Ocean Fish,221,22.3,14.3,0.8,0
File somon in saramura Sokra,162,28,8,0,0
File somon salbatic Vital,121,21.8,3.8,0,0
File somon Wild Alaskan Sainsbury's,118,25,1.9,0.1,0
File ton in ulei Delhaize,190,25,10,0,0
Fileuri de hering in sos de mustar cu oua Vitae D'Oro ,246,13.1,20,3.5,0
Fileuri de hering in sos mexican Silvania Fish,211,9,16,8,0
Fileuri de hering marinat in ulei Carrefour,336,7.5,31,7,0
Fileuri de macrou in sos tomat 365,223,13.8,17,3.4,0
Fish burgers Vici,220,11,8,26,0
Fish fingers Ocean Trader,184,13,7.7,15.2,1
Fish fingers Royal Greenland,172,12,7.5,14,0
Fitofag,127,17.8,5.6,0,0
Fructe de mare Al Mare,62,12,1.3,0.1,0
Hamsie cruda,131,20.4,4.8,0,0
Hering,158,18,10,0,0
Hering afumat,211,21.1,14,0,0
Hering in sos tomate Vitae D'Oro,214,13,16,4.4,0
Hering marinat Carrefour,124,8.3,7.6,6.3,0
Hering marinat cu legume Real,184,18.6,11.5,1.5,0
Hering Maties Vita Star,108.9,9.9,7.7,0,0
Homar gatit,89,19,0.9,1.3,0
Icre afumate cod Atlantic Tarama,596,5,63,2.3,0
Icre crap,130,25,3,0,0
Icre crap cu ceapa 365,518,3,56,0.5,0
Icre hering,91,16,2,0,0
Icre Manciuria,255,35,12,0,0
Icre negre (caviar),246,26,15,0,0
Icre peste lump Lumpfish,79,11,3.5,0.7,0
Icre somon,245,32,13,0,0
Icre stiuca,125,27,1.5,0,0
Inele calamar pane congelate Vita Star,182,6.9,4.3,29,0
Languste gatite,87,17.5,1.3,0,0
Lavrac,124,23.6,2.6,0,0
Macrou afumat,199.5,25.5,10,0,0
Macrou afumat Cora,193,21.6,11.8,0,0
Macrou afumat cu condimente Auchan,228,21,16,0.6,0
Macrou afumat fara cap Nautica Lidl,271.8,20.7,21,0,0
Macrou afumat Ocean Fish,170,20,20,0,0
Macrou crud,205,18.6,13.9,0,0
Macrou gatit,262,23.9,17.8,0,0
Macrou intreg Azuris,158,20.1,10,0,0
Macrou marinat Carrefour,110,6.9,3.2,2.7,0
Medalion de somon proaspat Ocean Fish,206,22.8,12.3,0,0
Merlan crud,90,18.3,1.3,0,0
Merluciu,79,16,1.7,0,0
Merluciu Alfredo,81,18,1.6,0,0
Midii crude,86,11.9,2.2,3.7,0
Mreana de mare crud,92,16.8,2.3,0,0
Nisetru,237,18.5,17.3,0,0
Novac,110,19.6,3,0.8,0
Pangasius,90,13,4,0,0
Pasta cod afumat Kalles Ikea,372,5.6,33.1,12.8,0
Pasta de pest Pestisorul de aur,400,12.6,37.3,12,0
Pasta de somon cu migdale Lidl,229,12.4,19.1,2.8,1.9
Pastrav crud,148,20.8,6.6,0,0
Pastrav de cultura crud,138,20.9,5.4,0,0
Pastrav de cultura gatit ,169,24.3,7.2,0,0
Pastrav file afumat,190,26.6,8.5,0,0
Pastrav gatit,190,26.6,8.5,0,0
Pate de peste John West,238,17.4,18.1,1.1,0.5
Pate de somon picant Mandy,189,5.9,15.9,5.7,0
Pate de somon Rio Mare,198,14,14,4,3
Pate de sprot afumat Baltica,195,12,14,5.3,0
Pate de ton Calvo,230,11.8,16.8,7.3,1.2
Pate de ton cu rosii Calvo,230,11.8,16.8,7.3,1.2
Pate de ton Mandy Foods,171,7.4,13,6.4,0
Pate ficat de cod Officer,525,7.9,55.3,1.5,0
Peste butterfish afumat ,252,20.9,18.3,1.5,0
Peste butterfish crud,146,17.3,8,0,0
Peste butterfish gatit,187,22.1,10.3,0,0
Peste Cambula file,110,21,2.3,0,0
Peste de mare,86.9,19.4,0.5,1.2,0
Platica,141,24.8,3,0,0
