Iaurt soia cu fructe exotice Savia Danone,80.8,2.9,1.7,12.7,0
Iaurt soia Savia Danone,101,3.6,2.1,15.9,0.3
Indulcitor Day Plus,34,0,0,1,0
Indulcitor Diamant,6,0,0,1.4,0
Indulcitor Dietor,246,0,0,98.3,0
Indulcitor Huxol,20,0,0.2,0,0
Indulcitor K Classic,20,0,0,0.2,0
Indulcitor lichid Clio,25,0,0,6,0
Indulcitor lichid Cologran,0.6,0,0,0.1,0
Indulcitor pudra Clio,340,0,0,85,0
Indulcitor pudra Diamant,240,0,0,99.9,0
Indulcitor Stevia,0,0,0,0,0
Indulcitor stevia Sukrin+,0,0,0,100,0
Inlocuitor branza Viotros Violife,130,21,3,4,0
Inlocuitor cafea din orz Orzoro Nestle,26,0.4,0,5.9,0.4
Inlocuitor cafea solobila Cafeluta din cereale cu cicoare Solaris,353,4,0.2,77,0
Inlocuitor lapte cafea Coffee Mate Nestle,548,2.2,34.6,56.9,0
Iso Whey Pro Nutrition,396.1,82,4.3,7.5,0
Ketchup Ligeresa,60,1.1,0,11,1.2
Ketchup usor picant Bavaria Hellman's,103,0.9,0.3,24.1,0.1
Lapte cocos bio Dr Antonio Martins Billa ,19,0.7,0.1,3.7,0.6
Lapte cocos Thai Delhaze,180,1.8,17.8,3,0.5
Lapte de cocos,230,2.3,23.8,5.5,2.2
Lapte de cocos Auchan,189,1,19,2.2,0
Lapte de cocos Blue Dragon,152,1.8,14.9,2.7,0
Lapte de cocos Cora,197,2,19,4.5,0
Lapte de cocos Sincere,160,1.5,17,1,0
Lapte de soia cu aroma de vanilie Alpro,62,3.3,1.8,7.9,0.6
Lapte de soia cu capsuni bio Provamel,59,3.8,2.2,5.8,0.6
Lapte de soia cu vanilie bio Provamel,60,3.8,2.2,6.2,0.6
Lapte de soia neindulcit Soya Soleil,27,2.9,1.7,0.1,0
Lapte de soya So Nice,32,2.4,1.2,2.8,0.4
Lapte din soia imbunatatit cu calciu si vitamine Alpro,39,3,1.8,2.5,0.5
Lapte din soia Savia Danone,47,3.1,1.8,4.5,0.4
Lapte praf Cora,500,30,26,37,0
Lapte praf Dr. Oetker,490,26,26,38,0
Lapte praf Nan 1 Nestle,519,9.6,27.7,57.8,0
Lapte praf soia Inedit,470,3.6,24,60,12.5
Lapte soia Central Lechera Asturiana,26,2.1,1.2,1.6,0
Lapte soia cu calciu Alpro,55,3,1.7,6.7,0
Lapte soia vanilie Interspar Vital,40,2.9,1.7,3.9,0.5
Lasagna cu carne tocata de vita si sos,127,8.3,4.7,12.9,1.2
Lasagne alla Bolognese Buitoni,136,5.3,6.8,12.9,0.8
Legume cinci culori chinezesti,46,2,2,5,1
Maioneza cu mustar Dijon Carrefour,662,1.2,72.2,2,0
Maioneza de casa 8 galbenusuri,530,10,54,2.6,0
Maioneza Vitastar,670,0.6,75,1.3,0
Mamaliga,70,2,0,15,1
Mancare congelata asiatica cu orez si pui Nasi Goreng Frosta,89,6.4,1.5,12.5,0
Mancare congelata picanta cu orez si carne fina de pui Nasi Goreng Yuan,120,6,4,15,0
Mancare de fasole boabe cu boia de ardei Scandia,97,5.4,2.6,13,0
Mancare greceasca congelata Gyros Frosta,117,5,4.6,13.9,0
Mancare indiana cu orez si pui Frosta,113,6.1,3.9,13.4,0
Masline verzi umplute cu ardei Alipende,163,1.9,16,0,0
Miere,325,0.4,0,81,0
Miere de mana,315,0.4,0,81,0
Miere de salcam,302,0,0,75.6,0
Miere de salcam Cora,335,0.4,0.2,81,0
Miere Eroski,290,0.6,0,71.8,0
Miere tei Apimond,330,0.4,0,80,0
Milk shake cu ciocolata Gerlinea,676,43,18,84,4
Mucenici Multipast,351,11,1,71,3.4
Mujdei usturoi,400,6.7,40,6.7,0
Mustar cu hrean Knorr,125,5,8,9,0.5
Mustar Dijon Tesco,165,7.8,11.2,8.2,3.6
Mustar dulce Maggi Moments,103.2,5.7,5,9.2,0
Mustar iute Carrefour,35,4.7,0.9,1.8,0
Nuggets pui Sadia,319,18,19,19,0
Orez cu fructe de mare chinezesti,83,2,0,19,0
Orez semipreparat paella Scotti,141,3.8,3,24.7,2.2
Otet alb Real,29,0.1,0,0.5,0
Otet balsamic,67,0,0,13.3,0
Otet balsamic 365,98,1,0,18.6,0
