Iaurt cu dulceata de cirese amare Napolact,1,1,1,0,114,3,2.5,20,0
Iaurt cu dulceata de nuci verzi Napolact,1,1,1,0,114,3,2.5,20,0
Iaurt cu dulceata de trandafiri Napolact,1,1,1,0,114,3,2.5,20,0
Iaurt cu fructe,1,1,1,0,74,3.5,2,10.3,0
"Iaurt cu fructe 0,1% Yoginos",1,1,1,0,88,2.8,0.1,18.9,0
"Iaurt cu fructe 0,1% Zottis",1,1,1,0,79,2.1,0.1,17.3,0
Iaurt cu fructe de padure  Fru Fru,1,1,1,0,140,4.5,8.1,15.4,1.8
Iaurt cu fructe de padure Zuzu,1,1,1,0,70,3.2,1.5,11,0
Iaurt cu fructe exotice 0.1% Milli,1,1,1,0,72,3.8,0.1,14,0
Iaurt cu gust de vanilie Activia,1,1,1,0,83,3.7,1.9,12.9,0
"Iaurt cu gust de zmeurica 1,4% Casa Buna Danone",1,1,1,0,77,2.8,1.4,12.3,0
"Iaurt cu kiwi 2,2% Froop Muller",1,1,1,0,106,3.9,2.2,16.9,0
Iaurt cu kiwi 5% Pezzi di Frutta Muller,1,1,1,0,106,2.9,3.6,14.7,0
Iaurt cu lapte de oaie 6% Covalact,1,1,1,0,88,4.4,6,4,0
Iaurt cu mure si zmeura Cremoso Danone,1,1,1,0,108,3.6,4.2,14,0
Iaurt cu nuca de cocos 5% Pezzi di Frutta Muller,1,1,1,0,120,3.1,5.7,13.4,0
Iaurt cu piersici Danone Frutmania,1,1,1,0,84,2.7,2.1,13.7,0.3
Iaurt cu piersici maracuia Muller Froop,1,1,1,0,115,3.7,3.1,17.2,0
"Iaurt cu piersici si caise 1,5% Fulga",1,1,1,0,62,3.2,1.5,9,0
Iaurt cu piersici si caise 5% Pezzi di Frutta Muller,1,1,1,0,104,3,3.6,14.1,0.7
Iaurt cu piersici si caise Zuzu,1,1,1,0,62,3.2,1.5,9,0
Iaurt cu preparat de cirese si banane Froop Muller,1,1,1,0,113,3.7,3.1,16.7,0
Iaurt cu pulpa de capsuni Campina,1,1,1,0,95,3.7,2.4,14.9,0
Iaurt cu pulpa de capsuni Oke,1,1,1,0,60,2.9,1,10,0
Iaurt cu rodii Froop Muller,1,1,1,0,100,3.9,2.2,15.5,0
Iaurt cu topping de fructe de padure Fruzu,1,1,1,0,103.3,2.5,3.7,15,0
Iaurt cu topping de zmeura Fruzu,1,1,1,0,106,2.5,3.6,15.7,0.1
Iaurt cu visine Zuzu,1,1,1,0,70,3.2,1.5,11,0
Iaurt cu zmeura Froop Muller,1,1,1,0,113,3.6,3,17.2,0
"Iaurt cu zmeura-lamaie 0,1% bio Andechser",1,1,1,0,71,3.6,0.1,13.9,1.2
Iaurt Danonino Danone,1,1,1,0,122,6.3,3.5,16.4,0
"Iaurt de baut 0,1% cu zmeura bio Andechser",1,1,1,0,60,2.7,0.1,12.1,0.2
"Iaurt de baut 0,1% cu zmeura cu Bifidus ActiRegularis Activia Danone",1,1,1,0,47,2.9,0,8.6,0.3
"Iaurt de baut 0,1% probiotic Coop",1,1,1,0,25,3.5,0.1,2,1.2
"Iaurt de baut 0,1% Zuzu",1,1,1,0,31,3.2,0.1,4.5,0
"Iaurt de baut 0,5% cu visine Margareto",1,1,1,0,61,1.5,0.5,12.6,0
"Iaurt de baut 0,7% cu capsuni Mizo Boci",1,1,1,0,68,2.5,0.7,13,0.6
"Iaurt de baut 0,7% Jogobella Zott",1,1,1,0,69,2.2,0.7,13.4,0
"Iaurt de baut 0,8 capsuni si kiwi Activia Danone",1,1,1,0,68,2.9,0.8,12.5,0.8
"Iaurt de baut 0,8 fructe de padure si cereale Activia Danone",1,1,1,0,66,2.9,0.8,11,0.9
"Iaurt de baut 0,8 piersici si cereale Activia Danone",1,1,1,0,62,3,0.8,10.6,0.9
Iaurt de baut 1 % Big Panda,1,1,1,0,37.8,3.2,1,4,0
Iaurt de baut 1% cu nectarine si guava Zuzu,1,1,1,0,77,3.2,1,13.5,0
Iaurt de baut 1% Tnuva Slim,1,1,1,0,40,3.7,1,3.2,1.5
"Iaurt de baut 1,2%  bio cu mure si afine Andechser",1,1,1,0,74,2.7,1.2,13,0
"Iaurt de baut 1,5% Covalact",1,1,1,0,42,3,1.5,4,0
"Iaurt de baut 1,8% NutriDay Danone",1,1,1,0,48,3.2,1.8,3.9,0
Iaurt de baut 2% Boni,1,1,1,0,56.8,3.2,2,4.5,0
Iaurt de baut 2% Pilos,1,1,1,0,48,3.2,2,4.5,0
Iaurt de baut 2% Tnuva,1,1,1,0,51,3.9,2,0,0
Iaurt de baut 2% Zuzu,1,1,1,0,48,3.2,2,4.5,0
"Iaurt de baut 2,2 % NutriDay Danone",1,1,1,0,46,3,2.2,3.6,0
"Iaurt de baut 2,3% Campina ",1,1,1,0,50,2.8,2.3,4.7,0
"Iaurt de baut 2,5% din lapte de capra Rupi",1,1,1,0,49,3.4,2.5,3.5,0
Iaurt de baut 4% de capra Covalact,1,1,1,0,64,3.4,4,3.6,0
Iaurt de baut banane si visine Jogobella Zott,1,1,1,0,69,2.2,0.7,13.4,1
Iaurt de baut bio mango Lassi Andechser,1,1,1,0,88,2.5,2.6,13.7,1.1
Iaurt de baut bio Pina Colada Lassi Andechser,1,1,1,0,86,2.5,2.6,13.1,1.1
Iaurt de baut capsuni si kiwi Activia Danone,1,1,1,0,68,2.9,0.8,12.5,0.8
Iaurt de baut cu capsuni Campina,1,1,1,0,66,2.8,1,11.6,0
Iaurt de baut cu capsuni Milli,1,1,1,0,101,3,2.8,16,0.8
Iaurt de baut cu capsuni Zuzu,1,1,1,0,77,3.2,1,15,0
"Iaurt de baut cu lapte de capra 2,7% Covalact",1,1,1,0,53,3.3,2.7,3.8,0
"Iaurt de baut cu piersici, lamaine, ceai verde Activia Danone",1,1,1,0,68,2.9,0.8,12.6,0.8
Iaurt de baut cu zmeura Zuzu,1,1,1,0,84,3.2,1,15,0
Iaurt de baut Dukat LaDorna,1,1,1,0,46,3.2,1.5,4.5,0
Iaurt de baut in tihna 2% Napolact,1,1,1,0,47,3.4,2,3.9,0
"Iaurt de baut mar si mango 0,1% PRO-X",1,1,1,0,72,3.2,0.1,13.9,0
Iaurt de baut Milli,1,1,1,0,62,3,3,4,0
Iaurt de baut Nutriday proteine Danone,1,1,1,0,42,3.2,1.7,3.6,0
"Iaurt de baut piersci, lamaie si ceai verde Activia",1,1,1,0,68,2.9,0.2,12.6,0.8
"Iaurt de baut piersici si maracuja 0,1 % PRO-X",1,1,1,0,75,3.2,0.1,14.9,0
"Iaurt de baut PRO-X breakfast drink capsuni 0,1 % grasime",1,1,1,0,83,3.2,0.9,15,1.5
Iaurt de baut visine vanilie Activia Danone,1,1,1,0,75,2.9,0.8,14.4,0.8
