"Iaurt cu afine 0,1% bio Andechser",79,4.4,0.1,14.9,0.7
Iaurt cu afine Muller Mix,109,3.9,3.5,14.8,0
Iaurt cu aloe vera Activia Danone,96,3.4,2.7,13.2,0.4
"Iaurt cu ananas 1,1% Jogobella Light Zott",60,4,1.1,8.4,0
Iaurt cu biscuiti Nutriday delicios Danone,88,3.3,2.2,13.8,0
Iaurt cu bucati de mure si zmeura Muller,105,3,3.6,14.5,0.7
Iaurt cu caise Danone Delicios,105,3.7,2.3,12.5,0
"Iaurt cu capsuni 1,5%  Fulga",70,3.2,1.5,11,0
"Iaurt cu capsuni 1,5% Milbona",89,3.9,1.5,14.4,0.3
"Iaurt cu capsuni 3,6% Pezzi Di Frutta Muller",111,2.9,3.6,16.1,0
Iaurt cu capsuni 365,106,3.8,17.1,2.7,0
Iaurt cu capsuni Oikos,91,5.4,2.2,12.4,0
Iaurt cu capsuni Zuzu,70,3.2,1.5,11,0
"Iaurt cu cereale 1,8 % Tnuva Slim",88,4.3,1.9,12.5,2
Iaurt cu cereale glazurate Choco Stars Muller Mix,147,4.1,4.9,20.8,0
Iaurt cu cereale glazurate cu ciocolata 6% Yoplait,144,5,6,3.7,0
Iaurt cu cereale mix Choco Flakes Muller,137,4.3,5,18,0
Iaurt cu cereale si goji Yogofiber Fru Fru,134.3,4.5,6.3,15.5,1.5
Iaurt cu cirese si cereale glazurate in ciocolata Choco Cringles Mix Muller,149,4.5,4.9,21,0
Iaurt cu cocos Activia Zi de Zi Danone,83,3.7,1.9,12.9,0
Iaurt cu cocos si migdale Cremoso Danone,117,3.9,5.6,12.8,0
Iaurt cu dulceata de cirese amare Napolact,114,3,2.5,20,0
Iaurt cu dulceata de nuci verzi Napolact,114,3,2.5,20,0
Iaurt cu dulceata de trandafiri Napolact,114,3,2.5,20,0
Iaurt cu fructe,74,3.5,2,10.3,0
"Iaurt cu fructe 0,1% Yoginos",88,2.8,0.1,18.9,0
"Iaurt cu fructe 0,1% Zottis",79,2.1,0.1,17.3,0
Iaurt cu fructe de padure  Fru Fru,140,4.5,8.1,15.4,1.8
Iaurt cu fructe de padure Zuzu,70,3.2,1.5,11,0
Iaurt cu fructe exotice 0.1% Milli,72,3.8,0.1,14,0
Iaurt cu gust de vanilie Activia,83,3.7,1.9,12.9,0
"Iaurt cu gust de zmeurica 1,4% Casa Buna Danone",77,2.8,1.4,12.3,0
"Iaurt cu kiwi 2,2% Froop Muller",106,3.9,2.2,16.9,0
Iaurt cu kiwi 5% Pezzi di Frutta Muller,106,2.9,3.6,14.7,0
Iaurt cu lapte de oaie 6% Covalact,88,4.4,6,4,0
Iaurt cu mure si zmeura Cremoso Danone,108,3.6,4.2,14,0
Iaurt cu nuca de cocos 5% Pezzi di Frutta Muller,120,3.1,5.7,13.4,0
Iaurt cu piersici Danone Frutmania,84,2.7,2.1,13.7,0.3
Iaurt cu piersici maracuia Muller Froop,115,3.7,3.1,17.2,0
"Iaurt cu piersici si caise 1,5% Fulga",62,3.2,1.5,9,0
Iaurt cu piersici si caise 5% Pezzi di Frutta Muller,104,3,3.6,14.1,0.7
Iaurt cu piersici si caise Zuzu,62,3.2,1.5,9,0
Iaurt cu preparat de cirese si banane Froop Muller,113,3.7,3.1,16.7,0
Iaurt cu pulpa de capsuni Campina,95,3.7,2.4,14.9,0
Iaurt cu pulpa de capsuni Oke,60,2.9,1,10,0
Iaurt cu rodii Froop Muller,100,3.9,2.2,15.5,0
Iaurt cu topping de fructe de padure Fruzu,103.3,2.5,3.7,15,0
Iaurt cu topping de zmeura Fruzu,106,2.5,3.6,15.7,0.1
Iaurt cu visine Zuzu,70,3.2,1.5,11,0
Iaurt cu zmeura Froop Muller,113,3.6,3,17.2,0
"Iaurt cu zmeura-lamaie 0,1% bio Andechser",71,3.6,0.1,13.9,1.2
Iaurt Danonino Danone,122,6.3,3.5,16.4,0
"Iaurt de baut 0,1% cu zmeura bio Andechser",60,2.7,0.1,12.1,0.2
"Iaurt de baut 0,1% cu zmeura cu Bifidus ActiRegularis Activia Danone",47,2.9,0,8.6,0.3
"Iaurt de baut 0,1% probiotic Coop",25,3.5,0.1,2,1.2
"Iaurt de baut 0,1% Zuzu",31,3.2,0.1,4.5,0
"Iaurt de baut 0,5% cu visine Margareto",61,1.5,0.5,12.6,0
"Iaurt de baut 0,7% cu capsuni Mizo Boci",68,2.5,0.7,13,0.6
"Iaurt de baut 0,7% Jogobella Zott",69,2.2,0.7,13.4,0
"Iaurt de baut 0,8 capsuni si kiwi Activia Danone",68,2.9,0.8,12.5,0.8
"Iaurt de baut 0,8 fructe de padure si cereale Activia Danone",66,2.9,0.8,11,0.9
"Iaurt de baut 0,8 piersici si cereale Activia Danone",62,3,0.8,10.6,0.9
Iaurt de baut 1 % Big Panda,37.8,3.2,1,4,0
Iaurt de baut 1% cu nectarine si guava Zuzu,77,3.2,1,13.5,0
Iaurt de baut 1% Tnuva Slim,40,3.7,1,3.2,1.5
"Iaurt de baut 1,2%  bio cu mure si afine Andechser",74,2.7,1.2,13,0
"Iaurt de baut 1,5% Covalact",42,3,1.5,4,0
"Iaurt de baut 1,8% NutriDay Danone",48,3.2,1.8,3.9,0
Iaurt de baut 2% Boni,56.8,3.2,2,4.5,0
Iaurt de baut 2% Pilos,48,3.2,2,4.5,0
Iaurt de baut 2% Tnuva,51,3.9,2,0,0
Iaurt de baut 2% Zuzu,48,3.2,2,4.5,0
"Iaurt de baut 2,2 % NutriDay Danone",46,3,2.2,3.6,0
"Iaurt de baut 2,3% Campina ",50,2.8,2.3,4.7,0
"Iaurt de baut 2,5% din lapte de capra Rupi",49,3.4,2.5,3.5,0
Iaurt de baut 4% de capra Covalact,64,3.4,4,3.6,0
Iaurt de baut banane si visine Jogobella Zott,69,2.2,0.7,13.4,1
Iaurt de baut bio mango Lassi Andechser,88,2.5,2.6,13.7,1.1
Iaurt de baut bio Pina Colada Lassi Andechser,86,2.5,2.6,13.1,1.1
