Paine toast cu secara Vita Star,253,10.4,2.8,49.6,5.9
Paine toast din grau integral Auchan,361,12,8.5,59,10
Paine toast Franzeluta,262.4,8.1,2.3,49.5,0
Paine toast graham Breadies,256,7.7,4.5,44.5,0
Paine toast graham Dobre & Fiii,256,7.7,4.5,44.5,5
Paine toast graham Real quality,246,10,2.5,43,5.5
Paine toast Heimili,271,9,3,52,0
Paine toast intergal Cora,252,9.7,2.4,42.9,10.1
Paine toast multicereal Breadies,228.5,8.3,3.4,39.8,0
Paine toast prajit Delhaize,366,16,1.5,72,6.5
Paine toast secara Bongrana,256,10.7,3.7,43.4,6
Paine toast secara Breadies,229.2,7.5,2.1,43.5,0
Paine ultrafibre Bongrana,243,16,4,35,7
Paine Urtekram,240,7,5.5,36,7.5
Paine uscata cu fibre Burger,341,10.5,4.5,54.2,21
Paine Vita Rustica Vel Pitar,217.6,7,1.2,44.7,3.4
Painea Brutarului alba rotunda Lidl,283,7.9,3.8,54.3,2
Painea Brutarului neagra Lidl,257.6,8.7,1.8,51.7,3.3
Painici crocante aurii Dll,394,9.5,8,71,6.1
Pasca cu usturoi Carrefour,338,10.3,1.6,69.4,0
Pasca din grau integral Carrefour,330,10.5,1.7,66.9,0
Pesmet negro Arcada,380,11.9,4.6,75.6,0
Pine feliata PanCarre,284,7.7,5.3,51.3,2.4
Pita integrala Hatting,260,8,3,49,4
Specialitate Bavareza Vel Pitar,239,12,2.1,46.4,4.7
Specialitate hipoglucidica Vel Pitar,229,17.2,2.8,30.5,11
Supliment hormonal Slim in Sleep Dr.Pape,266,27.9,11.1,7.9,10.7
Toast crocant cereale 365,373,11,4,73.2,6.5
Toast de spelta Pural,397,12.4,7.9,68.5,0
Tortilla Auchan,323,9.3,7,54.2,2.9
Tortilla integral Santa Maria,300,8.5,6,51,5
Turte de orez Aldi R,386,7.2,3.5,80.3,3.3
Wasa burger susan Kaufland,368,10.8,6.8,59.8,16
